Datum,Zeit,Adr,ID-Nr.,HST,Nr.,Wert,Einheit,Beschreibung,Art,Modul,SP-Nr.,Tarif
01.05.10,00:00,1,1,GWF,12,1338,HCA,HCA-Unit,instant.,1,0,0
01.05.10,00:00,1,1,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.05.10,00:00,1,1,GWF,14,0,kWh,energy,instant.,0,1,0
01.05.10,00:00,1,1,GWF,15,0,m^3,volume,instant.,0,1,0
01.05.10,00:00,1,1,GWF,16,0,m^3,volume,instant.,1,1,0
01.05.10,00:00,1,1,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
01.05.10,00:00,1,1,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.05.10,00:00,1,1,GWF,19,00.00.00,,time point,instant.,0,1,0
01.05.10,00:00,1,1,GWF,20,$00,,M-Bus state,,,,
01.05.10,00:00,2,4,GWF,1,3613,kWh,energy,instant.,0,0,0
01.05.10,00:00,2,4,GWF,2,439.6,m^3,volume,instant.,0,0,0
01.05.10,00:00,2,4,GWF,3,432.04,m^3,volume,instant.,1,0,0
01.05.10,00:00,2,4,GWF,4,24,°C,flow temperature,instant.,0,0,0
01.05.10,00:00,2,4,GWF,5,24,°C,return temperature,instant.,0,0,0
01.05.10,00:00,2,4,GWF,6,0,K,temperature difference,instant.,0,0,0
01.05.10,00:00,2,4,GWF,7,3254,hours,on time,instant.,0,0,0
01.05.10,00:00,2,4,GWF,8,3254,hours,operating time,instant.,0,0,0
01.05.10,00:00,2,4,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.05.10,00:00,2,4,GWF,10,0,kW,power,instant.,0,0,0
01.05.10,00:00,2,4,GWF,11,30.04.10 23:47 Win  V,,time point,instant.,0,0,0
01.05.10,00:00,2,4,GWF,12,2481,HCA,HCA-Unit,instant.,1,0,0
01.05.10,00:00,2,4,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.05.10,00:00,2,4,GWF,14,0,kWh,energy,instant.,0,1,0
01.05.10,00:00,2,4,GWF,15,0,m^3,volume,instant.,0,1,0
01.05.10,00:00,2,4,GWF,16,0,m^3,volume,instant.,1,1,0
01.05.10,00:00,2,4,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
01.05.10,00:00,2,4,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.05.10,00:00,2,4,GWF,19,00.00.00,,time point,instant.,0,1,0
01.05.10,00:00,2,4,GWF,20,$00,,M-Bus state,,,,
01.05.10,00:00,4,5,GWF,1,5341,kWh,energy,instant.,0,0,0
01.05.10,00:00,4,5,GWF,2,981.76,m^3,volume,instant.,0,0,0
01.05.10,00:00,4,5,GWF,3,955.94,m^3,volume,instant.,1,0,0
01.05.10,00:00,4,5,GWF,4,31,°C,flow temperature,instant.,0,0,0
01.05.10,00:00,4,5,GWF,5,30,°C,return temperature,instant.,0,0,0
01.05.10,00:00,4,5,GWF,6,0.4,K,temperature difference,instant.,0,0,0
01.05.10,00:00,4,5,GWF,7,3251,hours,on time,instant.,0,0,0
01.05.10,00:00,4,5,GWF,8,3251,hours,operating time,instant.,0,0,0
01.05.10,00:00,4,5,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.05.10,00:00,4,5,GWF,10,0,kW,power,instant.,0,0,0
01.05.10,00:00,4,5,GWF,11,30.04.10 23:46 Win  V,,time point,instant.,0,0,0
01.05.10,00:00,4,5,GWF,12,2706,HCA,HCA-Unit,instant.,1,0,0
01.05.10,00:00,4,5,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.05.10,00:00,4,5,GWF,14,0,kWh,energy,instant.,0,1,0
01.05.10,00:00,4,5,GWF,15,0,m^3,volume,instant.,0,1,0
01.05.10,00:00,4,5,GWF,16,0,m^3,volume,instant.,1,1,0
01.05.10,00:00,4,5,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
01.05.10,00:00,4,5,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.05.10,00:00,4,5,GWF,19,00.00.00,,time point,instant.,0,1,0
01.05.10,00:00,4,5,GWF,20,$00,,M-Bus state,,,,
01.05.10,00:00,3,9,GWF,1,6900,kWh,energy,instant.,0,0,0
01.05.10,00:00,3,9,GWF,2,629.64,m^3,volume,instant.,0,0,0
01.05.10,00:00,3,9,GWF,3,614.61,m^3,volume,instant.,1,0,0
01.05.10,00:00,3,9,GWF,4,33,°C,flow temperature,instant.,0,0,0
01.05.10,00:00,3,9,GWF,5,31,°C,return temperature,instant.,0,0,0
01.05.10,00:00,3,9,GWF,6,2,K,temperature difference,instant.,0,0,0
01.05.10,00:00,3,9,GWF,7,3252,hours,on time,instant.,0,0,0
01.05.10,00:00,3,9,GWF,8,3252,hours,operating time,instant.,0,0,0
01.05.10,00:00,3,9,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.05.10,00:00,3,9,GWF,10,0,kW,power,instant.,0,0,0
01.05.10,00:00,3,9,GWF,11,30.04.10 23:48 Win  V,,time point,instant.,0,0,0
01.05.10,00:00,3,9,GWF,12,774,HCA,HCA-Unit,instant.,1,0,0
01.05.10,00:00,3,9,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.05.10,00:00,3,9,GWF,14,0,kWh,energy,instant.,0,1,0
01.05.10,00:00,3,9,GWF,15,0,m^3,volume,instant.,0,1,0
01.05.10,00:00,3,9,GWF,16,0,m^3,volume,instant.,1,1,0
01.05.10,00:00,3,9,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
01.05.10,00:00,3,9,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.05.10,00:00,3,9,GWF,19,00.00.00,,time point,instant.,0,1,0
01.05.10,00:00,3,9,GWF,20,$00,,M-Bus state,,,,
01.06.10,00:00,1,1,GWF,1,4669,kWh,energy,instant.,0,0,0
01.06.10,00:00,1,1,GWF,2,777.35,m^3,volume,instant.,0,0,0
01.06.10,00:00,1,1,GWF,3,765.07,m^3,volume,instant.,1,0,0
01.06.10,00:00,1,1,GWF,4,23,°C,flow temperature,instant.,0,0,0
01.06.10,00:00,1,1,GWF,5,23,°C,return temperature,instant.,0,0,0
01.06.10,00:00,1,1,GWF,6,0.1,K,temperature difference,instant.,0,0,0
01.06.10,00:00,1,1,GWF,7,3999,hours,on time,instant.,0,0,0
01.06.10,00:00,1,1,GWF,8,3999,hours,operating time,instant.,0,0,0
01.06.10,00:00,1,1,GWF,9,369,l/h,volume flow,instant.,0,0,0
01.06.10,00:00,1,1,GWF,10,0.03,kW,power,instant.,0,0,0
01.06.10,00:00,1,1,GWF,11,31.05.10 23:45 Win  V,,time point,instant.,0,0,0
01.06.10,00:00,1,1,GWF,12,1750,HCA,HCA-Unit,instant.,1,0,0
01.06.10,00:00,1,1,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.06.10,00:00,1,1,GWF,14,0,kWh,energy,instant.,0,1,0
01.06.10,00:00,1,1,GWF,15,0,m^3,volume,instant.,0,1,0
01.06.10,00:00,1,1,GWF,16,0,m^3,volume,instant.,1,1,0
01.06.10,00:00,1,1,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
01.06.10,00:00,1,1,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.06.10,00:00,1,1,GWF,19,00.00.00,,time point,instant.,0,1,0
01.06.10,00:00,1,1,GWF,20,$00,,M-Bus state,,,,
01.06.10,00:00,2,4,GWF,1,3640,kWh,energy,instant.,0,0,0
01.06.10,00:00,2,4,GWF,2,441.05,m^3,volume,instant.,0,0,0
01.06.10,00:00,2,4,GWF,3,433.5,m^3,volume,instant.,1,0,0
01.06.10,00:00,2,4,GWF,4,23,°C,flow temperature,instant.,0,0,0
01.06.10,00:00,2,4,GWF,5,23,°C,return temperature,instant.,0,0,0
01.06.10,00:00,2,4,GWF,6,0,K,temperature difference,instant.,0,0,0
01.06.10,00:00,2,4,GWF,7,3998,hours,on time,instant.,0,0,0
01.06.10,00:00,2,4,GWF,8,3998,hours,operating time,instant.,0,0,0
01.06.10,00:00,2,4,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.06.10,00:00,2,4,GWF,10,0,kW,power,instant.,0,0,0
01.06.10,00:00,2,4,GWF,11,31.05.10 23:44 Win  V,,time point,instant.,0,0,0
01.06.10,00:00,2,4,GWF,12,2972,HCA,HCA-Unit,instant.,1,0,0
01.06.10,00:00,2,4,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.06.10,00:00,2,4,GWF,14,0,kWh,energy,instant.,0,1,0
01.06.10,00:00,2,4,GWF,15,0,m^3,volume,instant.,0,1,0
01.06.10,00:00,2,4,GWF,16,0,m^3,volume,instant.,1,1,0
01.06.10,00:00,2,4,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
01.06.10,00:00,2,4,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.06.10,00:00,2,4,GWF,19,00.00.00,,time point,instant.,0,1,0
01.06.10,00:00,2,4,GWF,20,$00,,M-Bus state,,,,
01.06.10,00:00,4,5,GWF,1,5802,kWh,energy,instant.,0,0,0
01.06.10,00:00,4,5,GWF,2,1185.16,m^3,volume,instant.,0,0,0
01.06.10,00:00,4,5,GWF,3,1155.6,m^3,volume,instant.,1,0,0
01.06.10,00:00,4,5,GWF,4,23,°C,flow temperature,instant.,0,0,0
01.06.10,00:00,4,5,GWF,5,23,°C,return temperature,instant.,0,0,0
01.06.10,00:00,4,5,GWF,6,0.1,K,temperature difference,instant.,0,0,0
01.06.10,00:00,4,5,GWF,7,3995,hours,on time,instant.,0,0,0
01.06.10,00:00,4,5,GWF,8,3995,hours,operating time,instant.,0,0,0
01.06.10,00:00,4,5,GWF,9,443,l/h,volume flow,instant.,0,0,0
01.06.10,00:00,4,5,GWF,10,0.03,kW,power,instant.,0,0,0
01.06.10,00:00,4,5,GWF,11,31.05.10 23:43 Win  V,,time point,instant.,0,0,0
01.06.10,00:00,4,5,GWF,12,3161,HCA,HCA-Unit,instant.,1,0,0
01.06.10,00:00,4,5,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.06.10,00:00,4,5,GWF,14,0,kWh,energy,instant.,0,1,0
01.06.10,00:00,4,5,GWF,15,0,m^3,volume,instant.,0,1,0
01.06.10,00:00,4,5,GWF,16,0,m^3,volume,instant.,1,1,0
01.06.10,00:00,4,5,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
01.06.10,00:00,4,5,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.06.10,00:00,4,5,GWF,19,00.00.00,,time point,instant.,0,1,0
01.06.10,00:00,4,5,GWF,20,$00,,M-Bus state,,,,
01.06.10,00:00,3,9,GWF,1,7702,kWh,energy,instant.,0,0,0
01.06.10,00:00,3,9,GWF,2,782.98,m^3,volume,instant.,0,0,0
01.06.10,00:00,3,9,GWF,3,750.31,m^3,volume,instant.,1,0,0
01.06.10,00:00,3,9,GWF,4,23,°C,flow temperature,instant.,0,0,0
01.06.10,00:00,3,9,GWF,5,23,°C,return temperature,instant.,0,0,0
01.06.10,00:00,3,9,GWF,6,0,K,temperature difference,instant.,0,0,0
01.06.10,00:00,3,9,GWF,7,3996,hours,on time,instant.,0,0,0
01.06.10,00:00,3,9,GWF,8,3996,hours,operating time,instant.,0,0,0
01.06.10,00:00,3,9,GWF,9,309,l/h,volume flow,instant.,0,0,0
01.06.10,00:00,3,9,GWF,10,0,kW,power,instant.,0,0,0
01.06.10,00:00,3,9,GWF,11,31.05.10 23:45 Win  V,,time point,instant.,0,0,0
01.06.10,00:00,3,9,GWF,12,949,HCA,HCA-Unit,instant.,1,0,0
01.06.10,00:00,3,9,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.06.10,00:00,3,9,GWF,14,0,kWh,energy,instant.,0,1,0
01.06.10,00:00,3,9,GWF,15,0,m^3,volume,instant.,0,1,0
01.06.10,00:00,3,9,GWF,16,0,m^3,volume,instant.,1,1,0
01.06.10,00:00,3,9,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
01.06.10,00:00,3,9,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.06.10,00:00,3,9,GWF,19,00.00.00,,time point,instant.,0,1,0
01.06.10,00:00,3,9,GWF,20,$00,,M-Bus state,,,,
01.07.10,00:00,1,1,GWF,1,4718,kWh,energy,instant.,0,0,0
01.07.10,00:00,1,1,GWF,2,874.16,m^3,volume,instant.,0,0,0
01.07.10,00:00,1,1,GWF,3,858.62,m^3,volume,instant.,1,0,0
01.07.10,00:00,1,1,GWF,4,23,°C,flow temperature,instant.,0,0,0
01.07.10,00:00,1,1,GWF,5,22,°C,return temperature,instant.,0,0,0
01.07.10,00:00,1,1,GWF,6,0.1,K,temperature difference,instant.,0,0,0
01.07.10,00:00,1,1,GWF,7,4719,hours,on time,instant.,0,0,0
01.07.10,00:00,1,1,GWF,8,4719,hours,operating time,instant.,0,0,0
01.07.10,00:00,1,1,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.07.10,00:00,1,1,GWF,10,0,kW,power,instant.,0,0,0
01.07.10,00:00,1,1,GWF,11,30.06.10 23:43 Win  V,,time point,instant.,0,0,0
01.07.10,00:00,1,1,GWF,12,1975,HCA,HCA-Unit,instant.,1,0,0
01.07.10,00:00,1,1,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.07.10,00:00,1,1,GWF,14,0,kWh,energy,instant.,0,1,0
01.07.10,00:00,1,1,GWF,15,0,m^3,volume,instant.,0,1,0
01.07.10,00:00,1,1,GWF,16,0,m^3,volume,instant.,1,1,0
01.07.10,00:00,1,1,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
01.07.10,00:00,1,1,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.07.10,00:00,1,1,GWF,19,00.00.00,,time point,instant.,0,1,0
01.07.10,00:00,1,1,GWF,20,$00,,M-Bus state,,,,
01.07.10,00:00,2,4,GWF,1,3640,kWh,energy,instant.,0,0,0
01.07.10,00:00,2,4,GWF,2,441.05,m^3,volume,instant.,0,0,0
01.07.10,00:00,2,4,GWF,3,433.5,m^3,volume,instant.,1,0,0
01.07.10,00:00,2,4,GWF,4,25,°C,flow temperature,instant.,0,0,0
01.07.10,00:00,2,4,GWF,5,25,°C,return temperature,instant.,0,0,0
01.07.10,00:00,2,4,GWF,6,0,K,temperature difference,instant.,0,0,0
01.07.10,00:00,2,4,GWF,7,4718,hours,on time,instant.,0,0,0
01.07.10,00:00,2,4,GWF,8,4718,hours,operating time,instant.,0,0,0
01.07.10,00:00,2,4,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.07.10,00:00,2,4,GWF,10,0,kW,power,instant.,0,0,0
01.07.10,00:00,2,4,GWF,11,30.06.10 23:41 Win  V,,time point,instant.,0,0,0
01.07.10,00:00,2,4,GWF,12,3384,HCA,HCA-Unit,instant.,1,0,0
01.07.10,00:00,2,4,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.07.10,00:00,2,4,GWF,14,0,kWh,energy,instant.,0,1,0
01.07.10,00:00,2,4,GWF,15,0,m^3,volume,instant.,0,1,0
01.07.10,00:00,2,4,GWF,16,0,m^3,volume,instant.,1,1,0
01.07.10,00:00,2,4,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
01.07.10,00:00,2,4,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.07.10,00:00,2,4,GWF,19,00.00.00,,time point,instant.,0,1,0
01.07.10,00:00,2,4,GWF,20,$00,,M-Bus state,,,,
01.07.10,00:00,4,5,GWF,1,5853,kWh,energy,instant.,0,0,0
01.07.10,00:00,4,5,GWF,2,1301.91,m^3,volume,instant.,0,0,0
01.07.10,00:00,4,5,GWF,3,1265.68,m^3,volume,instant.,1,0,0
01.07.10,00:00,4,5,GWF,4,25,°C,flow temperature,instant.,0,0,0
01.07.10,00:00,4,5,GWF,5,24,°C,return temperature,instant.,0,0,0
01.07.10,00:00,4,5,GWF,6,0.2,K,temperature difference,instant.,0,0,0
01.07.10,00:00,4,5,GWF,7,4715,hours,on time,instant.,0,0,0
01.07.10,00:00,4,5,GWF,8,4715,hours,operating time,instant.,0,0,0
01.07.10,00:00,4,5,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.07.10,00:00,4,5,GWF,10,0,kW,power,instant.,0,0,0
01.07.10,00:00,4,5,GWF,11,30.06.10 23:40 Win  V,,time point,instant.,0,0,0
01.07.10,00:00,4,5,GWF,12,3543,HCA,HCA-Unit,instant.,1,0,0
01.07.10,00:00,4,5,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.07.10,00:00,4,5,GWF,14,0,kWh,energy,instant.,0,1,0
01.07.10,00:00,4,5,GWF,15,0,m^3,volume,instant.,0,1,0
01.07.10,00:00,4,5,GWF,16,0,m^3,volume,instant.,1,1,0
01.07.10,00:00,4,5,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
01.07.10,00:00,4,5,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.07.10,00:00,4,5,GWF,19,00.00.00,,time point,instant.,0,1,0
01.07.10,00:00,4,5,GWF,20,$00,,M-Bus state,,,,
01.07.10,00:00,3,9,GWF,1,7794,kWh,energy,instant.,0,0,0
01.07.10,00:00,3,9,GWF,2,877.19,m^3,volume,instant.,0,0,0
01.07.10,00:00,3,9,GWF,3,827.96,m^3,volume,instant.,1,0,0
01.07.10,00:00,3,9,GWF,4,25,°C,flow temperature,instant.,0,0,0
01.07.10,00:00,3,9,GWF,5,26,°C,return temperature,instant.,0,0,0
01.07.10,00:00,3,9,GWF,6,0,K,temperature difference,instant.,0,0,0
01.07.10,00:00,3,9,GWF,7,4716,hours,on time,instant.,0,0,0
01.07.10,00:00,3,9,GWF,8,4716,hours,operating time,instant.,0,0,0
01.07.10,00:00,3,9,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.07.10,00:00,3,9,GWF,10,0,kW,power,instant.,0,0,0
01.07.10,00:00,3,9,GWF,11,30.06.10 23:43 Win  V,,time point,instant.,0,0,0
01.07.10,00:00,3,9,GWF,12,1127,HCA,HCA-Unit,instant.,1,0,0
01.07.10,00:00,3,9,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.07.10,00:00,3,9,GWF,14,0,kWh,energy,instant.,0,1,0
01.07.10,00:00,3,9,GWF,15,0,m^3,volume,instant.,0,1,0
01.07.10,00:00,3,9,GWF,16,0,m^3,volume,instant.,1,1,0
01.07.10,00:00,3,9,GWF,17,0,HCA,HCA-Unit,instant.,1,1,0
01.07.10,00:00,3,9,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.07.10,00:00,3,9,GWF,19,00.00.00,,time point,instant.,0,1,0
01.07.10,00:00,3,9,GWF,20,$00,,M-Bus state,,,,
01.08.10,00:00,1,1,GWF,1,4729,kWh,energy,instant.,0,0,0
01.08.10,00:00,1,1,GWF,2,893.3,m^3,volume,instant.,0,0,0
01.08.10,00:00,1,1,GWF,3,877.63,m^3,volume,instant.,1,0,0
01.08.10,00:00,1,1,GWF,4,23,°C,flow temperature,instant.,0,0,0
01.08.10,00:00,1,1,GWF,5,23,°C,return temperature,instant.,0,0,0
01.08.10,00:00,1,1,GWF,6,0.1,K,temperature difference,instant.,0,0,0
01.08.10,00:00,1,1,GWF,7,5463,hours,on time,instant.,0,0,0
01.08.10,00:00,1,1,GWF,8,5463,hours,operating time,instant.,0,0,0
01.08.10,00:00,1,1,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.08.10,00:00,1,1,GWF,10,0,kW,power,instant.,0,0,0
01.08.10,00:00,1,1,GWF,11,31.07.10 23:40 Win  V,,time point,instant.,0,0,0
01.08.10,00:00,1,1,GWF,12,2251,HCA,HCA-Unit,instant.,1,0,0
01.08.10,00:00,1,1,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.08.10,00:00,1,1,GWF,14,4718,kWh,energy,instant.,0,1,0
01.08.10,00:00,1,1,GWF,15,874.16,m^3,volume,instant.,0,1,0
01.08.10,00:00,1,1,GWF,16,858.62,m^3,volume,instant.,1,1,0
01.08.10,00:00,1,1,GWF,17,1975,HCA,HCA-Unit,instant.,1,1,0
01.08.10,00:00,1,1,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.08.10,00:00,1,1,GWF,19,01.07.2010,,time point,instant.,0,1,0
01.08.10,00:00,1,1,GWF,20,$00,,M-Bus state,,,,
01.08.10,00:00,2,4,GWF,1,3640,kWh,energy,instant.,0,0,0
01.08.10,00:00,2,4,GWF,2,441.05,m^3,volume,instant.,0,0,0
01.08.10,00:00,2,4,GWF,3,433.5,m^3,volume,instant.,1,0,0
01.08.10,00:00,2,4,GWF,4,23,°C,flow temperature,instant.,0,0,0
01.08.10,00:00,2,4,GWF,5,23,°C,return temperature,instant.,0,0,0
01.08.10,00:00,2,4,GWF,6,0,K,temperature difference,instant.,0,0,0
01.08.10,00:00,2,4,GWF,7,5462,hours,on time,instant.,0,0,0
01.08.10,00:00,2,4,GWF,8,5462,hours,operating time,instant.,0,0,0
01.08.10,00:00,2,4,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.08.10,00:00,2,4,GWF,10,0,kW,power,instant.,0,0,0
01.08.10,00:00,2,4,GWF,11,31.07.10 23:39 Win  V,,time point,instant.,0,0,0
01.08.10,00:00,2,4,GWF,12,3547,HCA,HCA-Unit,instant.,1,0,0
01.08.10,00:00,2,4,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.08.10,00:00,2,4,GWF,14,3640,kWh,energy,instant.,0,1,0
01.08.10,00:00,2,4,GWF,15,441.05,m^3,volume,instant.,0,1,0
01.08.10,00:00,2,4,GWF,16,433.5,m^3,volume,instant.,1,1,0
01.08.10,00:00,2,4,GWF,17,3384,HCA,HCA-Unit,instant.,1,1,0
01.08.10,00:00,2,4,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.08.10,00:00,2,4,GWF,19,01.07.2010,,time point,instant.,0,1,0
01.08.10,00:00,2,4,GWF,20,$00,,M-Bus state,,,,
01.08.10,00:00,4,5,GWF,1,5864,kWh,energy,instant.,0,0,0
01.08.10,00:00,4,5,GWF,2,1324.8,m^3,volume,instant.,0,0,0
01.08.10,00:00,4,5,GWF,3,1287.25,m^3,volume,instant.,1,0,0
01.08.10,00:00,4,5,GWF,4,23,°C,flow temperature,instant.,0,0,0
01.08.10,00:00,4,5,GWF,5,24,°C,return temperature,instant.,0,0,0
01.08.10,00:00,4,5,GWF,6,0,K,temperature difference,instant.,0,0,0
01.08.10,00:00,4,5,GWF,7,5459,hours,on time,instant.,0,0,0
01.08.10,00:00,4,5,GWF,8,5459,hours,operating time,instant.,0,0,0
01.08.10,00:00,4,5,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.08.10,00:00,4,5,GWF,10,0,kW,power,instant.,0,0,0
01.08.10,00:00,4,5,GWF,11,31.07.10 23:37 Win  V,,time point,instant.,0,0,0
01.08.10,00:00,4,5,GWF,12,3958,HCA,HCA-Unit,instant.,1,0,0
01.08.10,00:00,4,5,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.08.10,00:00,4,5,GWF,14,5853,kWh,energy,instant.,0,1,0
01.08.10,00:00,4,5,GWF,15,1301.91,m^3,volume,instant.,0,1,0
01.08.10,00:00,4,5,GWF,16,1265.68,m^3,volume,instant.,1,1,0
01.08.10,00:00,4,5,GWF,17,3543,HCA,HCA-Unit,instant.,1,1,0
01.08.10,00:00,4,5,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.08.10,00:00,4,5,GWF,19,01.07.2010,,time point,instant.,0,1,0
01.08.10,00:00,4,5,GWF,20,$00,,M-Bus state,,,,
01.08.10,00:00,3,9,GWF,1,7812,kWh,energy,instant.,0,0,0
01.08.10,00:00,3,9,GWF,2,893.68,m^3,volume,instant.,0,0,0
01.08.10,00:00,3,9,GWF,3,842.79,m^3,volume,instant.,1,0,0
01.08.10,00:00,3,9,GWF,4,24,°C,flow temperature,instant.,0,0,0
01.08.10,00:00,3,9,GWF,5,24,°C,return temperature,instant.,0,0,0
01.08.10,00:00,3,9,GWF,6,0.1,K,temperature difference,instant.,0,0,0
01.08.10,00:00,3,9,GWF,7,5460,hours,on time,instant.,0,0,0
01.08.10,00:00,3,9,GWF,8,5460,hours,operating time,instant.,0,0,0
01.08.10,00:00,3,9,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.08.10,00:00,3,9,GWF,10,0,kW,power,instant.,0,0,0
01.08.10,00:00,3,9,GWF,11,31.07.10 23:40 Win  V,,time point,instant.,0,0,0
01.08.10,00:00,3,9,GWF,12,1269,HCA,HCA-Unit,instant.,1,0,0
01.08.10,00:00,3,9,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.08.10,00:00,3,9,GWF,14,7794,kWh,energy,instant.,0,1,0
01.08.10,00:00,3,9,GWF,15,877.19,m^3,volume,instant.,0,1,0
01.08.10,00:00,3,9,GWF,16,827.96,m^3,volume,instant.,1,1,0
01.08.10,00:00,3,9,GWF,17,1127,HCA,HCA-Unit,instant.,1,1,0
01.08.10,00:00,3,9,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.08.10,00:00,3,9,GWF,19,01.07.2010,,time point,instant.,0,1,0
01.08.10,00:00,3,9,GWF,20,$00,,M-Bus state,,,,
01.09.10,00:00,1,1,GWF,1,4760,kWh,energy,instant.,0,0,0
01.09.10,00:00,1,1,GWF,2,940.82,m^3,volume,instant.,0,0,0
01.09.10,00:00,1,1,GWF,3,924.61,m^3,volume,instant.,1,0,0
01.09.10,00:00,1,1,GWF,4,25,°C,flow temperature,instant.,0,0,0
01.09.10,00:00,1,1,GWF,5,25,°C,return temperature,instant.,0,0,0
01.09.10,00:00,1,1,GWF,6,0.3,K,temperature difference,instant.,0,0,0
01.09.10,00:00,1,1,GWF,7,6207,hours,on time,instant.,0,0,0
01.09.10,00:00,1,1,GWF,8,6207,hours,operating time,instant.,0,0,0
01.09.10,00:00,1,1,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.09.10,00:00,1,1,GWF,10,0,kW,power,instant.,0,0,0
01.09.10,00:00,1,1,GWF,11,31.08.10 23:38 Win  V,,time point,instant.,0,0,0
01.09.10,00:00,1,1,GWF,12,2570,HCA,HCA-Unit,instant.,1,0,0
01.09.10,00:00,1,1,GWF,13,0,HCA,HCA-Unit,instant.,2,0,0
01.09.10,00:00,1,1,GWF,14,4718,kWh,energy,instant.,0,1,0
01.09.10,00:00,1,1,GWF,15,874.16,m^3,volume,instant.,0,1,0
01.09.10,00:00,1,1,GWF,16,858.62,m^3,volume,instant.,1,1,0
01.09.10,00:00,1,1,GWF,17,1975,HCA,HCA-Unit,instant.,1,1,0
01.09.10,00:00,1,1,GWF,18,0,HCA,HCA-Unit,instant.,2,1,0
01.09.10,00:00,1,1,GWF,19,01.07.2010,,time point,instant.,0,1,0
01.09.10,00:00,1,1,GWF,20,$00,,M-Bus state,,,,
01.09.10,00:00,2,4,GWF,1,3640,kWh,energy,instant.,0,0,0
01.09.10,00:00,2,4,GWF,2,441.05,m^3,volume,instant.,0,0,0
01.09.10,00:00,2,4,GWF,3,433.5,m^3,volume,instant.,1,0,0
01.09.10,00:00,2,4,GWF,4,24,°C,flow temperature,instant.,0,0,0
01.09.10,00:00,2,4,GWF,5,24,°C,return temperature,instant.,0,0,0
01.09.10,00:00,2,4,GWF,6,0,K,temperature difference,instant.,0,0,0
01.09.10,00:00,2,4,GWF,7,6206,hours,on time,instant.,0,0,0
01.09.10,00:00,2,4,GWF,8,6206,hours,operating time,instant.,0,0,0
01.09.10,00:00,2,4,GWF,9,0,l/h,volume flow,instant.,0,0,0
01.09.10,00:00,2,4,GWF,10,0,kW,power,instant.,0,0,0
